"roost_site","latitude_s","longitude_e","researchers_present","collection_date","net_night","bat_species","sampleid"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU125"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU136"
"Marotsipohy","-18.3926","48.1439","AG, FR, SA, SK, KF","9/29/2019","3","Pteropus rufus","TSI042"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU130"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","9/29/2019","3","Eidolon dupreanum","CAT013"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU123"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU133"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU138"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","9/29/2019","3","Eidolon dupreanum","CAT012"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU128"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU124"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","9/29/2019","3","Eidolon dupreanum","CAT014"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU132"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","9/29/2019","3","Rousettus madagascariensis","RTC005"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU127"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU129"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU122"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU135"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","9/29/2019","3","Eidolon dupreanum","CAT011"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","9/29/2019","2","Rousettus madagascariensis","ROU134"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","9/29/2019","3","Eidolon dupreanum","CAT015"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY002"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY001"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY003"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY008"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY004"
"Marotsipohy","-18.3926","48.1439","AG, FR, SA, SK, KF","10/1/2019","5","Pteropus rufus","TSI044"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY010"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY009"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY007"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY006"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY005"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/1/2019","1","Eidolon dupreanum","WAY011"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY022"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY017"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY012"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY020"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY018"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY013"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY021"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY019"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY014"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY015"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY023"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","10/2/2019","2","Eidolon dupreanum","WAY024"
"Marotsipohy","-18.3926","48.1439","AG, FR, SA, SK, KF","10/4/2019","8","Pteropus rufus","TSI046"
"Marotsipohy","-18.3926","48.1439","AG, FR, SA, SK, KF","10/4/2019","8","Pteropus rufus","TSI045"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ532"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ528"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ522"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ537"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ527"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ525"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ534"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ526"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ535"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ529"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ523"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ520"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ536"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ524"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ521"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ531"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ530"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/15/2019","1","Rousettus madagascariensis","MIZ533"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ538"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ540"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ547(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ543"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ539"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ542"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ548(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ541"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ549(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ546(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AG, FR, SA, SK, KF","10/16/2019","2","Rousettus madagascariensis","MIZ545(duplicatedsampleID)"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL400"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL392"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL396"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL393"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL395"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL398"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL391"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL399"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL397"
"AngavoKely","-18.9327","47.7578","AG, FR, SA, SK, KF","10/17/2019","1","Eidolon dupreanum","KEL394"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/26/2019","1","Pteropus rufus","TSI047"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/26/2019","1","Pteropus rufus","TSI048"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/26/2019","1","Pteropus rufus","TSI049"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/27/2019","2","Pteropus rufus","TSI050"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/27/2019","2","Pteropus rufus","TSI051"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/28/2019","3","Pteropus rufus","TSI053"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/28/2019","3","Pteropus rufus","TSI052"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/29/2019","4","Pteropus rufus","TSI054"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/29/2019","4","Pteropus rufus","TSI056"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/29/2019","4","Pteropus rufus","TSI055"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/31/2019","6","Pteropus rufus","TSI058"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/31/2019","6","Pteropus rufus","TSI060"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/31/2019","6","Pteropus rufus","TSI059"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","10/31/2019","6","Pteropus rufus","TSI057"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY036"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY038"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","11/1/2019","7","Pteropus rufus","TSI062"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY040"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","11/1/2019","7","Pteropus rufus","TSI064"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","11/1/2019","7","Pteropus rufus","TSI063"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY030"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY029"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY016"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY028"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY033"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY025"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY031"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY026"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY035"
"Marotsipohy","-18.3926","48.1439","AG, SA, FR","11/1/2019","7","Pteropus rufus","TSI061"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY034"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY027"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY037"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/1/2019","1","Eidolon dupreanum","WAY032"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY045"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY047"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY042"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY043"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY051"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY050"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY044"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY046"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY041"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/2/2019","2","Eidolon dupreanum","WAY039"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/3/2019","3","Eidolon dupreanum","WAY053"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/3/2019","3","Eidolon dupreanum","WAY049"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/3/2019","3","Eidolon dupreanum","WAY048"
"Ankarana_Chauves_Souris","-12.959336","49.123698","SG, AA","11/3/2019","3","Eidolon dupreanum","WAY052"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Rousettus madagascariensis","RTC009"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT020"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Rousettus madagascariensis","RTC007"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Rousettus madagascariensis","RTC010"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT023"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT017"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT019"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT021"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT018"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Rousettus madagascariensis","RTC006"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT024"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Rousettus madagascariensis","RTC011"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Rousettus madagascariensis","RTC008"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT022"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/4/2019","1","Eidolon dupreanum","CAT025"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT032"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT027"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT026"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Rousettus madagascariensis","RTC012"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT036"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT031"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT030"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT033"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT029"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT028"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT037"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT035"
"Ankarana_Cathedral","-12.952901","49.046885","SG, AA","11/5/2019","2","Eidolon dupreanum","CAT034"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU145"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU147"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/7/2019","1","Rousettus madagascariensis","ROU160"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU153"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU151"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/7/2019","1","Rousettus madagascariensis","ROU161"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU152"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU149"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU157"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU144"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU156"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU159"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU155"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU143"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/7/2019","1","Rousettus madagascariensis","ROU163"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU158"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU150"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU154"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU148"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU146"
"Ankarana_Canyon","-12.9435","49.0555","SG, AA","11/7/2019","1","Rousettus madagascariensis","ROU142"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU172"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU171"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU165"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU164"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","1","Rousettus madagascariensis","ROU162"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU166"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU167"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU173"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU168"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU169"
"Ankarana_Canyon","-12.9435","49.0555","NA","11/8/2019","2","Rousettus madagascariensis","ROU170"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ546(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ544"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ554"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ557"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ549(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ559"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ556"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ555"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ558"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ547(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ550"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ545(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ552"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ553"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ548(duplicatedsampleID)"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/13/2019","1","Rousettus madagascariensis","MIZ551"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ569"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ564"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ567"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ562"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ568"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ560"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ565"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ561"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ566"
"Maromizaha","-18.9623","48.4525","AA, AS, FR","11/14/2019","2","Rousettus madagascariensis","MIZ563"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL414"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL410"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL416"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL407"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL409"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL413"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL403"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL420"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL404"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL417"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL411"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL423"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL401"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL421"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL422"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL412"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL418"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL406"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL419"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL408"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL402"
"AngavoKely","-18.9327","47.7578","AA, AS, FR","11/16/2019","1","Eidolon dupreanum","KEL415"
